proto,conn_state,history,label,id.orig_p,id.resp_p,missed_bytes,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,orig_ip_1,orig_ip_2,orig_ip_3,orig_ip_4,resp_ip_1,resp_ip_2,resp_ip_3,resp_ip_4
tcp,S0,S,Malicious,46031.445,-105.12306,0.038833875,1.0562919,58.855537,-0.0004653302,3.9860506,192.00018,168.12265,99.90682,102.94353,108.785,108.38793,161.92712,196.83156
tcp,S0,S,Malicious,50654.01,2879.4385,0.110849716,0.93923724,64.74745,0.114022024,-20.950764,192.00775,168.15579,99.83236,103.03667,81.162796,109.83571,189.3751,119.08123
tcp,S0,S,Malicious,52693.65,1535.3184,0.03719775,1.0301669,57.26727,0.13275371,-6.566638,192.05055,168.0072,99.95328,103.03654,141.2323,118.99091,109.54221,187.03627
tcp,S0,S,Malicious,47772.99,7969.629,0.07755061,1.0353106,59.055153,0.04389781,-3.735896,192.04202,167.89777,100.03375,102.98843,122.54441,91.42288,176.87015,179.9288
tcp,S0,S,Benign,43760.453,9362.675,-0.007953381,1.0534484,62.43099,0.0015593204,-3.297676,192.05319,168.0169,99.96995,102.95637,188.8729,112.47368,125.260544,201.02841
udp,S0,D,Benign,44203.73,7568.5117,0.04151526,1.0898981,34.686626,-0.22920899,4.8064137,192.03848,168.05795,99.98751,102.913795,110.4795,185.72203,61.075817,81.42185
udp,S0,D,Benign,43756.83,35996.758,-0.029962843,1.0237488,38.913864,-0.010630188,6.3650165,192.06883,167.8872,100.04989,102.979034,142.56425,198.4133,95.137436,151.02896
tcp,S0,S,Malicious,44895.758,328.50974,0.000106109306,0.9033928,65.193726,0.05785146,-12.318044,192.11673,167.90373,99.93652,102.91377,117.97683,144.40579,179.29134,159.83475
udp,S0,D,Benign,43518.855,27022.729,-0.0044520064,1.072291,37.565475,-0.10604666,-4.2174473,192.06723,167.96901,99.902596,102.9876,105.50396,164.11711,91.56142,177.60385
udp,S0,D,Benign,43385.01,25955.152,-0.024293026,0.96613985,39.854633,-0.095329225,4.832603,192.03233,167.9787,99.98191,102.875824,160.86104,155.55643,185.91562,76.65068
tcp,S0,S,Malicious,38844.824,4651.789,0.026606884,1.1015874,55.382812,-0.17830251,-2.077118,191.92015,167.90195,100.0123,102.96405,86.78206,184.20486,87.55204,103.57496
tcp,S0,S,Malicious,43780.645,1593.7246,0.011685594,0.88704973,60.468803,-0.038532656,-8.137984,191.98032,168.03117,100.01204,103.01691,130.17758,141.57304,179.38748,118.3958
udp,S0,D,Benign,43435.887,11002.19,-0.030209308,1.0256841,48.854397,0.0052185836,-0.625863,191.95361,168.05217,100.09332,102.912865,100.077614,190.03505,89.72684,171.48499
tcp,S0,S,Malicious,46836.543,-365.07425,-0.047029875,2.9144382,176.1168,-0.14745604,-6.358529,191.96045,168.05173,100.10413,102.94915,78.821434,134.14503,88.74447,79.45011
udp,S0,D,Benign,43980.613,25430.816,0.042620778,0.9379846,37.700054,-0.025574561,-0.80920786,192.07138,168.0395,100.04575,103.03416,166.78786,135.26367,193.68605,77.12192
udp,S0,D,Benign,43471.773,9288.054,-0.07436966,1.0605786,29.372412,-0.054016035,-12.436423,192.00018,168.05542,100.04915,102.9492,68.5493,157.93108,125.62971,74.62621
tcp,S0,S,Malicious,46537.242,2529.665,0.03259075,1.0139891,56.838097,-0.03609104,-8.530028,192.08658,167.96822,99.94113,103.003075,174.26414,180.13855,162.81749,79.88767
udp,S0,D,Benign,43975.223,31942.557,-0.01837419,1.0543548,43.20918,-0.068468615,5.9411726,191.98677,168.06291,99.968796,103.06762,179.29916,128.59912,182.38156,163.73033
tcp,S0,S,Malicious,43539.99,-107.68361,-0.02923759,2.9710772,176.1166,0.111817084,-4.7012243,192.07492,167.96808,100.016785,102.97945,87.406364,119.884224,154.72972,126.86032
tcp,S0,S,Malicious,44911.574,10202.311,0.10688216,0.97419494,62.52759,-0.090887874,-4.495591,191.98161,167.98924,99.96308,103.00901,72.2545,118.16035,191.25911,173.60515
udp,S0,D,Benign,43596.99,28983.668,0.070138305,0.9653113,42.624897,-0.32084566,-2.9498749,192.10982,168.00742,99.950264,103.03068,73.87175,172.26955,196.73334,199.00154
udp,S0,D,Benign,43435.08,10659.152,0.049097132,0.9945868,42.836735,-0.04111437,-3.3145437,191.96135,168.07744,100.078476,102.97911,188.85626,141.42696,113.66986,155.764
tcp,S0,S,Benign,38304.277,25389.432,0.052017294,1.015592,57.778706,-0.09705305,-1.5032005,191.95386,168.03992,99.91286,102.97658,56.287876,122.98359,129.84276,157.40807
udp,S0,D,Benign,43433.945,18183.443,0.052832115,0.94083774,35.34637,0.029390361,-0.5531005,191.96622,168.03741,100.007065,102.952736,102.47303,82.420364,180.67293,70.01174
udp,S0,D,Benign,43476.254,16100.031,-0.0015192244,1.055316,45.13863,0.05302467,-2.194274,191.95836,167.9369,100.12252,102.95573,88.75436,138.90498,167.41011,155.94624
udp,S0,D,Benign,44214.93,1989.2129,0.059914727,0.9699448,40.35127,0.0060734632,-14.639331,191.98444,168.05771,99.98543,103.09413,148.27696,81.09348,166.66103,100.88781
tcp,S0,S,Malicious,51129.73,8145.382,-0.023022184,3.0621924,176.1168,-0.09450205,-6.6184855,192.05583,167.8697,100.15538,102.89554,139.50955,53.921463,201.21378,134.1477
udp,S0,D,Benign,43946.477,32993.043,0.012730364,0.99941754,40.9384,0.017039467,1.7597766,191.95795,167.95973,99.97472,102.97406,104.5416,91.332054,54.031216,176.98036
tcp,S0,S,Malicious,51849.293,8615.345,0.056212865,1.055753,56.26394,-0.16633566,-4.402402,191.97899,167.95988,100.013565,102.98385,80.228065,71.349014,173.10573,72.12617
tcp,S0,S,Malicious,48025.95,3412.4307,-0.03576429,2.936614,176.1168,0.20224848,-9.924712,191.97382,167.8692,99.99567,103.01993,55.224216,173.0694,125.57134,86.355034
tcp,S0,S,Malicious,44560.773,1281.8838,-0.03390228,1.0263884,54.983326,-0.034813594,-9.77069,192.03268,167.92966,99.99201,103.01057,127.3051,93.7922,93.66182,60.2955
tcp,S0,S,Malicious,41756.574,53.03026,0.07185893,0.95973146,66.33486,-0.020371165,-12.613032,192.01204,167.98973,100.00629,102.92247,107.51833,143.91144,151.4905,103.036606
udp,S0,D,Benign,43703.84,17432.389,-0.035965122,0.9330862,36.345722,0.015477407,0.9965754,192.06297,167.93213,99.90263,103.00914,134.73631,202.26085,111.523476,158.30154
tcp,S0,S,Malicious,52887.598,418.7939,-0.019601382,1.1548457,57.28996,-0.078244925,-17.981226,192.00848,168.01465,100.0045,103.00087,150.33499,157.99068,142.37233,83.62355
udp,S0,D,Benign,43503.81,26489.021,-0.038584728,0.94901705,35.9126,-0.01827028,-2.8562326,191.97922,167.93675,99.983536,102.94634,89.73538,131.89006,98.4895,116.54773
udp,S0,D,Benign,43949.516,23910.33,0.016172642,0.9100962,38.950928,-0.05563816,4.700997,192.10114,167.85965,100.06023,103.06565,63.27379,104.9873,146.83646,138.98079
tcp,S0,S,Benign,49985.04,4888.575,0.121218555,0.91689295,56.586037,0.2912708,-9.698295,192.03023,167.95421,100.120094,103.08406,55.07652,124.13146,54.031216,188.02637
tcp,S0,S,Malicious,51204.02,-11.101579,-0.06560973,0.97529024,56.068745,0.15722159,-22.15125,191.98056,167.91217,99.970024,103.02625,97.845894,78.22898,156.0973,54.842293
tcp,S0,S,Malicious,44632.363,3238.9111,0.07791177,0.99683845,58.81644,-0.0093383165,1.4475193,191.97098,168.02846,100.00307,103.0148,104.86892,126.464424,117.68829,175.82582
udp,S0,D,Benign,44142.75,14038.553,-0.025189122,0.8299139,39.05277,0.07113909,-5.6281223,191.98683,168.02878,100.03365,102.968445,95.895035,115.55421,143.15016,137.33627
tcp,S0,S,Benign,43976.293,31205.455,-0.017808108,1.0072995,64.63946,0.048174936,-2.4126873,191.99374,167.90913,100.03209,102.982315,79.98242,64.93211,188.4372,176.68266
tcp,S0,S,Malicious,48883.14,8979.6875,-0.016874306,0.88067704,66.28761,-0.04772949,0.41320327,191.94954,168.0573,100.05507,103.07369,148.16049,105.46319,151.33037,188.59798
tcp,S0,S,Malicious,37557.375,3896.6113,0.022645121,0.9547451,57.340355,0.085214905,-6.9508657,191.99988,168.06024,99.98168,102.9547,104.99126,100.83028,201.01817,130.00034
udp,S0,D,Benign,44081.387,6482.3203,0.03975795,0.93027663,41.58425,-0.054994192,4.848415,192.04616,167.99265,100.03849,102.98655,157.31897,113.585304,54.033703,52.47097
tcp,S0,S,Malicious,48123.242,16.290024,0.034257546,0.9752291,57.296703,0.04557382,-13.148402,191.99042,168.00267,100.04021,102.97106,143.72047,73.998886,118.76994,164.89743
tcp,S0,S,Malicious,40879.797,5973.4307,0.0427149,3.0431972,176.1168,0.08091753,-3.855771,191.96852,167.99579,100.093254,103.002335,70.97924,121.95806,201.26091,183.84813
tcp,S0,S,Malicious,47831.08,9807.23,0.07763674,0.8740315,53.13254,0.015666757,-12.266896,192.03479,167.98547,99.96117,103.02864,76.08483,174.62758,171.72324,177.35718
udp,S0,D,Benign,43995.66,13658.841,-0.018821692,1.0178435,37.998085,-0.0023708162,-3.6516323,191.91502,167.924,99.93231,102.95047,111.44165,197.22829,188.68619,201.02841
tcp,S0,S,Malicious,50180.22,487.34177,0.014258835,1.01815,57.796276,0.070402935,-10.304484,192.0045,167.96625,100.042015,103.133255,113.00761,162.85411,54.049168,154.77052
udp,S0,D,Benign,43674.75,19997.348,0.07002719,0.8493731,35.78052,-0.1337681,5.891861,192.0135,168.03368,100.10389,103.03644,101.976494,53.94066,156.10123,177.20961
udp,S0,D,Benign,44113.938,12238.351,0.016009208,0.94254106,37.079273,-0.096308425,-0.91046137,192.08711,167.99226,99.93615,103.090096,88.97162,108.91272,121.617424,201.0263
tcp,S0,S,Malicious,45032.0,4933.0186,-0.0669802,2.7531326,176.1168,0.07964578,-1.6497622,191.97086,167.91644,100.214096,102.84538,133.34076,63.80288,54.925823,170.49504
udp,S0,D,Benign,43233.098,13655.966,0.027173202,0.95605564,46.993435,-0.11387752,-7.499736,191.9592,168.01994,100.025696,102.98461,180.99889,189.20013,90.66731,84.180626
tcp,S0,S,Malicious,48481.742,1127.6787,-0.09290107,2.8636568,176.1168,0.3295517,0.8383618,191.97295,167.7781,100.12495,102.9067,177.78688,167.64684,115.233925,127.79596
tcp,S0,S,Malicious,47154.62,1311.376,0.048018403,1.0112841,57.58049,0.02715261,0.21594147,192.03065,167.967,100.0829,102.97949,137.76003,147.24162,201.2591,99.41113
udp,S0,D,Benign,43719.48,8405.417,0.058367353,1.0233054,38.12766,-0.13402657,7.051534,192.01607,168.02603,100.05438,103.00049,186.66685,195.49333,197.68459,67.80144
udp,S0,D,Benign,43657.78,19179.068,0.054787416,0.8503242,43.460777,0.060577,4.455888,191.94595,168.13766,100.03068,103.137856,104.777565,154.93312,108.13482,187.83148
tcp,S0,S,Malicious,48502.777,2260.3096,0.025237197,1.0507319,60.168583,0.2772413,-0.7211179,192.08376,167.89354,99.96175,102.933105,114.08764,194.48625,181.01729,115.078316
udp,S0,D,Benign,42951.36,34831.688,-0.09427563,0.895773,47.88894,0.043424103,3.2286372,191.96251,168.08076,99.93669,102.89103,69.497795,112.26058,106.44175,190.22171
tcp,S0,S,Malicious,46402.57,-508.81644,-0.0771609,1.0809495,59.591854,0.028992001,-3.0061522,191.9981,167.87964,99.98428,102.97693,176.36967,167.69199,74.42495,142.57729
udp,S0,D,Benign,43996.098,26447.38,-0.0113584725,1.117323,42.739243,-0.047755685,14.325489,192.02133,167.92004,100.066284,103.03003,99.966354,105.65171,201.26015,154.84206
tcp,S0,S,Malicious,39927.26,167.58202,-0.025887392,1.0100273,64.21316,-0.081230104,3.4983587,191.95607,168.09424,99.99362,102.99145,97.10443,191.99371,115.30561,126.28467
tcp,S0,S,Malicious,39594.594,-226.6758,-0.074525416,1.0069991,67.25646,0.038393985,-1.3402214,191.94203,168.03206,99.844574,103.04938,94.785645,156.21411,135.82101,122.42729
udp,S0,D,Benign,43863.367,22371.9,0.057312265,1.0437216,40.125065,-0.08338033,-0.7160768,192.16434,167.99043,99.99109,102.95425,188.87291,150.30779,87.05938,52.492218
tcp,S0,S,Malicious,52093.06,8779.964,0.019828955,3.0102065,176.1168,0.053752486,-7.5434904,192.11299,167.92723,100.1301,102.91776,146.95657,180.04276,200.51958,153.32045
tcp,S0,S,Malicious,40118.254,3970.878,0.012378576,0.9720688,63.20931,-0.09124647,-1.6630802,191.99911,167.95021,99.923256,102.93911,143.88583,191.85756,141.85884,63.349842
tcp,S0,S,Malicious,50843.25,-768.1406,-0.059738718,0.9636032,62.669643,-0.07983735,2.308113,191.94618,168.11214,99.9641,103.00135,67.71081,98.999115,149.92102,102.51962
udp,S0,D,Benign,43743.137,30793.307,0.012926227,0.951578,35.13843,-0.06603517,0.50975806,191.98685,168.01492,100.089,102.97604,141.46179,102.750694,94.10397,131.76735
udp,S0,D,Benign,43685.203,22742.016,0.0017415673,0.9123272,44.750328,-0.089051604,-0.10856433,192.01251,167.9763,100.016914,103.02234,115.383224,98.04098,172.82233,109.546234
tcp,S0,S,Benign,45184.39,18447.572,0.012770972,0.9536167,49.536446,-0.004582387,-10.024074,192.05333,167.9199,100.05621,103.00142,73.781525,126.15859,105.14104,134.76395
tcp,S0,S,Benign,47751.305,139.66014,0.018223122,0.97431403,62.901306,-0.008832631,-14.138402,191.9752,167.93753,100.02166,103.14158,102.51337,133.51543,112.85223,95.52753
tcp,S0,S,Malicious,52428.203,859.249,0.00365362,1.031845,52.646885,-0.086673215,3.159525,192.04308,167.9803,100.05324,103.00258,159.91402,173.41856,112.52087,72.60861
tcp,S0,S,Malicious,50892.61,6149.2656,-0.018770125,3.0572202,176.1168,-0.15533109,-4.055835,192.022,168.0317,100.21308,102.95985,171.24818,87.20442,129.15964,96.74739
tcp,S0,S,Malicious,45758.12,338.84177,0.051808394,0.97363675,58.813515,-0.04709294,-13.614762,192.07065,167.99213,99.88209,102.969086,96.10142,111.74823,67.247025,159.97186
udp,S0,D,Benign,43279.71,13193.466,0.012578459,0.86743295,37.971474,-0.0062824157,-1.6765108,191.95541,167.87369,100.024864,102.89645,115.737114,184.18109,201.2616,126.91699
udp,S0,D,Benign,43519.906,11559.891,0.023576505,0.9309263,34.60939,0.08973939,-6.7345867,192.05298,167.9771,99.96816,102.91364,97.419075,158.3494,201.26102,146.99246
tcp,S0,S,Benign,37675.65,31358.932,-0.07277759,1.0207862,54.670193,0.09974684,-11.400805,192.01309,167.95253,99.870026,102.977425,56.461674,154.13208,94.32305,154.13689
tcp,S0,S,Malicious,37501.562,-210.2383,-0.012448949,2.968385,176.1168,0.09390673,-0.20577426,192.00531,168.11806,100.15496,102.95314,117.83672,108.48358,54.031704,183.20634
udp,S0,D,Benign,43726.84,29837.646,-0.022586627,0.9382716,42.147564,0.07502625,0.688119,191.97719,168.03554,100.01349,102.96794,114.89262,149.75798,119.92631,183.3363
udp,S0,D,Benign,43727.67,20333.71,-0.058409214,0.99744123,29.316603,-0.021768343,4.3210607,191.98492,168.02888,100.058525,102.8796,90.24562,136.34729,80.854385,106.891815
udp,S0,D,Benign,44608.883,25293.262,-0.02584526,0.9836424,36.9219,-0.13348757,-2.6676292,191.99657,167.93599,100.03576,102.99646,125.6903,166.09818,162.71533,178.05667
udp,S0,D,Benign,43517.02,22846.234,0.0460128,0.92592525,37.829906,0.3941118,-0.5464305,192.08456,167.8265,99.92505,102.92061,65.52667,74.993935,185.6593,171.64964
tcp,S0,S,Malicious,44810.11,9274.7705,-0.009022181,0.9387348,59.286446,0.08099479,-2.7127457,191.92766,168.05525,100.006004,103.038864,143.01982,115.0501,192.94553,89.59731
udp,S0,D,Benign,43631.61,23219.19,-0.04048734,0.92995393,37.988865,-0.0025694189,-3.4716806,192.01129,168.03983,100.04549,102.96849,173.88048,126.31342,107.289,88.25408
udp,S0,D,Benign,43417.44,1089.4219,-0.048685625,0.9251846,36.27392,-0.054577094,-6.637233,192.03615,167.96352,100.051445,102.98983,110.21529,77.26385,91.50865,112.934654
tcp,S0,S,Malicious,44564.02,8137.1953,-0.04084709,0.92988133,57.716915,0.07678264,9.038709,192.03258,168.03062,99.90998,102.998985,138.45749,77.39613,141.9642,187.51689
udp,S0,D,Benign,43750.586,7239.041,-0.03560162,0.9852167,49.53781,0.043144662,-8.104941,192.03188,167.92259,99.96808,102.97877,163.63336,158.50244,81.4206,101.60528
udp,S0,D,Benign,43573.617,13204.815,0.020510685,0.9662582,41.82607,0.060737196,3.0280724,192.09048,167.9959,100.06969,102.91197,172.40312,86.29701,81.26397,109.81152
udp,S0,D,Benign,43856.95,2797.041,0.015935209,0.98646516,44.19207,0.054594975,3.2749162,191.86168,167.94043,99.988,102.943535,170.28383,111.49481,98.34397,119.44755
tcp,S0,S,Malicious,51164.81,10742.85,0.049742352,0.9445625,66.50501,0.040638644,-2.516656,192.01823,168.10802,99.95475,102.91262,55.40189,77.85847,64.14634,192.28183
udp,S0,D,Benign,43767.707,27207.176,0.00039953363,1.0370476,40.17238,-0.11104049,4.5191665,191.9522,168.14543,100.07659,102.99327,146.43085,173.20152,80.70542,143.83026
udp,S0,D,Benign,44061.25,35789.605,0.06826275,0.8790074,43.728107,0.17735311,-14.672282,191.89429,167.95032,100.10611,102.95093,64.155464,56.520027,154.05247,74.92078
udp,S0,D,Benign,43858.88,19782.025,-0.0010946295,0.92202157,35.645966,-0.09917122,-0.9772691,192.0989,167.9129,99.9187,103.00865,139.3309,161.58563,109.63362,117.30705
tcp,S0,S,Malicious,39292.156,8126.001,0.042098694,0.97500736,55.998875,-0.04007704,-5.7750044,192.1089,167.93256,99.974365,102.95095,136.5687,83.63904,157.19852,186.5621
udp,S0,D,Benign,43915.758,23761.617,-0.013991585,0.91484994,44.2992,0.037793715,-3.2910633,191.90668,168.05823,100.136246,102.94243,67.1527,193.60178,143.24239,126.75811
udp,S0,D,Benign,44306.67,19301.34,0.027482834,1.0137706,45.518955,0.1548551,9.397328,191.85606,167.99863,100.05588,103.01199,152.61653,193.36769,117.97875,84.79462
tcp,S0,S,Malicious,51873.88,-216.91798,-0.017396186,0.97070867,59.655518,-0.08103661,3.825037,192.01091,167.94456,100.01778,102.9885,145.15915,167.52863,168.74896,89.71039
udp,S0,D,Benign,43787.523,16316.992,0.036052357,1.0398645,46.048508,-0.045555558,-9.088487,192.00484,168.05211,99.9036,103.07688,104.55873,107.73513,157.16878,139.3007
tcp,S0,S,Malicious,52895.117,4259.3154,0.009439767,0.89725846,65.24884,-0.055382814,-13.991061,191.90776,168.06464,100.007385,103.05835,165.99869,151.72758,157.40834,86.109375
udp,S0,D,Benign,43415.965,28775.486,-0.0048012105,0.9584053,26.215277,-0.06858371,1.9759374,191.9775,167.9389,99.87734,102.843376,165.0011,161.367,149.1885,97.0561
tcp,S0,S,Malicious,39996.1,-499.57034,0.027052205,1.0409913,65.51081,-0.029672962,-2.9853754,192.00497,168.05159,99.98176,103.114685,84.06388,169.70996,130.87085,133.23059
udp,S0,D,Benign,43720.996,17469.848,-0.033165183,0.7892201,37.953,-0.1427912,-9.3262415,192.09766,168.0282,99.89045,103.01181,121.88819,53.94937,99.550354,150.06932
tcp,S0,S,Malicious,42777.4,8509.891,-0.05034578,0.90807855,65.69789,0.06964907,-7.1988726,191.97896,168.1774,100.09247,102.969986,63.4062,169.39404,82.5863,99.099884
tcp,S0,S,Benign,47870.28,34562.305,0.03267264,1.1098423,63.050938,0.118778445,1.0808105,191.99176,168.02365,100.003716,103.02799,78.84342,188.53125,74.04003,95.17111
udp,S0,D,Benign,43325.016,28389.092,-0.018636024,1.1961658,41.64226,-0.056071114,-7.689555,192.08801,167.97743,99.925255,103.02505,158.045,156.8505,133.23305,179.95284
tcp,S0,S,Malicious,41888.04,1178.3789,0.02822152,0.9708055,64.55452,0.022562321,-13.359599,192.09334,167.93486,100.059975,102.99307,158.51233,70.74021,173.77174,159.17825
udp,S0,D,Benign,44427.51,32712.414,-0.05469211,0.94530517,38.170708,-0.041933995,-0.67559046,192.05342,167.93713,100.01591,102.99173,125.70836,124.62566,201.26038,166.03008
tcp,S0,S,Malicious,41334.19,9530.511,0.06520949,0.9072783,64.995964,0.017240543,-4.6887016,192.01593,168.02922,99.961105,103.03106,73.21892,110.35255,183.59433,138.04912
tcp,S0,S,Malicious,39735.31,1112.9395,0.09779959,0.97505456,61.054768,-0.02468383,0.7064305,192.07516,168.01242,100.00551,103.045784,55.075863,74.48612,65.10804,85.9013
udp,S0,D,Benign,44207.023,21701.912,-0.0016008331,1.1215594,42.57086,0.07958946,-1.2029514,191.9793,167.93591,100.03832,103.03329,105.92028,170.53603,66.674,166.38593
tcp,S0,S,Malicious,39823.72,9419.538,0.011662966,1.0421057,61.31657,-0.10701044,-6.591134,192.04884,168.00974,100.08167,102.96119,83.796486,91.686844,81.78696,52.55404
udp,S0,D,Benign,43222.65,14139.038,0.030053174,0.8800339,36.323635,-0.120549574,1.6830516,192.04254,168.02962,100.02412,103.00052,126.7123,129.26024,92.43341,139.37624
tcp,S0,S,Malicious,52941.86,8675.607,0.10289823,1.0386398,62.81513,-0.034035813,-0.9734935,191.97487,168.0237,100.0066,102.96057,188.86041,81.59097,55.763752,63.693584
udp,S0,D,Benign,43571.527,9558.29,0.010263102,0.9165884,40.17121,0.046680238,0.99882704,192.03214,167.96552,100.066925,103.004456,119.30333,58.501198,62.0544,199.10225
udp,S0,D,Benign,43904.426,15423.9795,-0.01019723,0.97502345,38.259174,-0.085517526,1.7927165,191.8985,168.04556,100.00752,102.81368,163.09631,53.920876,105.80452,83.497154
udp,S0,D,Benign,44322.137,19303.705,0.016908525,0.9004814,38.41979,-0.035271805,-7.793826,192.06715,167.98785,100.02832,102.96162,121.93427,76.27229,201.2616,134.68074
udp,S0,D,Benign,43249.688,33511.707,-0.02774327,1.1204969,38.444344,0.25581184,2.2502375,192.02765,167.90033,100.01402,102.95148,174.61938,198.75514,99.50375,154.91626
udp,S0,D,Benign,43796.793,29483.377,0.0055279634,0.75092405,45.3011,0.15705508,2.7793684,192.1289,167.99966,99.88381,102.99848,164.08273,54.04309,113.08384,77.14886
tcp,S0,S,Malicious,46394.477,973.88574,0.0014913789,0.90619755,55.003906,0.05430491,-6.3361015,191.93794,168.00655,99.978645,103.02242,140.14757,83.62542,110.21397,163.0658
tcp,S0,S,Malicious,45179.93,7956.0986,-0.027062006,0.91228426,56.728554,0.015943188,-15.289634,192.03813,168.00848,99.97529,103.072876,155.32402,86.769394,183.66335,81.28591
tcp,S0,S,Malicious,48955.402,7675.8906,0.021070436,0.98297054,58.167423,-0.010929284,3.5598035,191.91959,167.947,99.943794,102.97163,118.67804,202.2606,127.58875,190.25726
udp,S0,D,Benign,43835.094,2316.7666,-0.014504082,1.0073857,32.762566,-0.113392964,5.5908947,192.00636,167.99307,100.06761,102.96125,102.37277,72.38127,135.54298,109.702774
udp,S0,D,Benign,43245.76,34959.887,0.0031975268,0.898167,39.06459,-0.050191846,-12.334096,192.03413,168.0984,100.09938,102.90399,136.35857,142.17477,54.068806,198.22641
udp,S0,D,Benign,43818.812,9647.461,0.033172753,0.95459986,42.211006,0.029188957,-3.5891151,191.93094,168.0456,100.0124,102.902176,88.50673,111.057144,141.54227,162.68568
tcp,S0,S,Malicious,40076.617,8821.442,0.041065335,0.96958864,62.96753,-0.03713758,-5.7492437,192.08237,167.95284,99.9904,102.890656,164.37326,142.97638,121.12644,187.55818
tcp,S0,S,Malicious,45147.6,-494.65628,0.015246948,2.9182405,176.1168,-0.016645204,-6.0964994,191.98586,167.93834,100.22027,102.925735,65.24034,144.78362,128.3878,94.26625
udp,S0,D,Benign,44135.125,35783.945,-0.013829119,0.7863284,39.85559,0.056582566,-0.3564987,192.09746,167.99391,100.06558,102.952896,181.05428,159.82956,170.95052,52.518112
tcp,S0,S,Malicious,40924.965,9928.942,-0.009765222,0.9615713,62.68864,-0.029769342,2.9677768,192.0212,168.01614,100.01877,102.88547,138.8579,140.25676,139.79874,186.0717
tcp,S0,S,Malicious,41665.39,-568.9883,-0.008178748,0.9548459,61.185238,0.0106675355,-8.748464,192.00642,168.04535,100.08903,102.99749,75.37467,77.56217,88.66958,75.98694
tcp,S0,S,Malicious,52807.8,-313.47464,0.00056272134,1.042611,56.05782,-0.094246194,4.1657386,192.03723,167.94646,100.0739,103.10722,90.26738,131.56583,161.66322,52.474472
udp,S0,D,Benign,43611.04,10163.162,-0.014273773,0.9161473,42.070404,-0.08091952,-2.2258625,192.04744,167.99597,99.971535,103.001945,178.73897,176.22867,119.07183,78.06879
udp,S0,D,Benign,39942.234,31970.37,0.06415021,1.0454148,36.810013,0.11318548,11.750591,191.88129,167.88588,99.91463,102.94497,76.22289,95.27665,85.37544,191.46432
tcp,S0,S,Malicious,46781.684,2095.4922,0.06439754,0.8356611,62.72829,0.10872927,-10.162406,192.08032,167.92145,100.0448,102.970245,84.837425,126.53979,108.30817,112.61854
udp,S0,D,Benign,44090.35,23124.332,-0.010423123,1.0015973,43.714806,0.031789448,-0.46795556,191.93925,168.0031,99.99678,102.92057,130.50389,186.63007,189.33871,92.32075
tcp,S0,S,Malicious,41943.37,1463.5586,-0.043401428,1.0147176,53.817223,0.06704325,-13.740401,191.99988,167.91087,100.00673,103.12638,80.8038,166.18033,148.70311,64.23336
tcp,S0,S,Malicious,44896.242,8373.677,0.0400394,0.90174806,58.625774,0.044022728,-4.3404207,192.00423,167.92128,100.02263,102.97922,144.42064,89.11586,119.479355,92.243744
tcp,S0,S,Malicious,44716.555,915.01465,0.031293698,3.0525923,176.1168,-0.011813086,-11.42146,192.06122,168.03229,100.11625,102.886116,147.02963,86.35412,176.62119,111.63393
tcp,S0,S,Benign,52936.09,21471.2,0.05409397,3.0593882,176.1168,-0.107400075,-13.553372,192.05814,167.99301,100.05035,102.95242,61.889236,202.2606,92.05782,52.495132
tcp,S0,S,Malicious,49512.51,450.73337,0.003920997,1.0917668,55.976902,0.0197316,-5.639736,192.10756,168.01396,99.99773,102.96743,163.91985,166.05952,142.8614,62.677055
tcp,S0,S,Malicious,51048.867,-107.77736,0.014412846,0.8645417,60.791134,0.0573047,-15.150592,192.01207,168.04773,100.047,102.93272,153.46887,82.96386,100.56404,112.706535
udp,S0,D,Benign,43924.77,6675.9697,-0.040195845,0.8830947,42.49549,0.043307412,-5.5071173,191.99834,167.88068,100.03914,103.055885,168.40831,155.07492,192.0002,97.40805
udp,S0,D,Benign,43201.97,8858.006,-0.10519653,0.9922233,32.496048,-0.13556461,6.867963,191.9741,168.08562,100.09177,103.01391,59.991085,100.449265,132.04793,62.511673
udp,S0,D,Benign,43646.074,29004.035,-0.036366124,0.88513917,48.683846,0.06474604,-13.814279,191.90863,168.01894,100.14525,102.93048,143.26266,122.965004,175.1644,53.405304
tcp,S0,S,Benign,44003.496,29891.166,-0.0078402,0.8968696,59.739887,0.12715557,-10.871646,192.0083,167.82521,100.06601,102.95816,89.7312,148.83717,94.66764,100.59765
tcp,S0,S,Malicious,44496.203,8198.524,0.0024279165,2.983645,176.1168,-0.08969912,-9.3010435,192.09247,167.94862,100.03751,102.96835,138.05888,60.94133,201.06267,176.04329
udp,S0,D,Benign,43807.535,20019.78,0.02577613,0.83501834,39.743484,0.027836781,-4.093745,192.06824,168.04971,99.95835,103.00062,56.851948,53.921043,99.2385,130.60683
tcp,S0,S,Malicious,48531.41,-1637.5137,-0.025813675,1.0312946,50.953354,0.075687386,-13.598195,192.03839,168.01129,100.019066,102.94641,188.83414,101.330956,137.17938,112.4198
udp,S0,D,Benign,43400.797,6484.5693,-0.042553034,1.1043582,34.7058,0.16880049,1.6458402,191.95627,167.99983,100.004166,103.041435,121.56397,175.91739,101.64342,109.98468
